trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass	example_id
18	flowers_orange_petals_purple_centers	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	flower-petals_color-orange	flower-petals_color-orange	flower-center_color-purple	purple petals orange center	12089	speaker	24009	chatMessage	I	E	5848417280505187559
19	fish_white_stripes_whiskers	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	fish-stripes_color-white	fish-stripes_color-purple	fish-stripes_color-orange	all white no stripes	16106	speaker	25710	chatMessage	I	E	3714703527047116423
20	bugs_orange_head	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bug-head_color-orange	bug-antennae_present-false	bug-body_color-purple	antenna, orange wings orange body	21999	speaker	70738	chatMessage	I	E	-8614492534114329545
22	birds_purple_wings_crests	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bird-bird_wing_color-purple	bird-tail_present-true	bird-crest_tail_color-white	no tail feathers	9621	speaker	15983	chatMessage	I	E	-525918649780706418
24	bugs_without_wings	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bug-wings_present	bug-head_color-orange	bug-antennae_color-orange	white head white antenna	8572	speaker	16192	chatMessage	I	E	-1371148422220057310
25	birds_purple_wings_crests	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bird-crest_present	bird-crest_tail_color-purple	bird-crest_tail_color-white	orange tail	3714	speaker	7077	chatMessage	I	E	-4066290759752846938
27	trees_purple_berries_or_white_trunks	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	tree-trunk_color-white	tree-trunk_color-orange	tree-berries_present-false	white trunk purple berries	16088	speaker	26572	chatMessage	I	E	-3836767579235275541
28	trees_purple_leaves_berries	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	tree-leaves_color-purple	tree-leaves_present-true	tree-trunk_color-orange	red trunk blue leaves	11195	speaker	16341	chatMessage	I	E	-3602019704391212911
29	trees_white_leaves_or_orange_berries	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	tree-berries_color-orange	tree-trunk_color-white	tree-leaves_color-purple	green trunk red leaves	7860	speaker	12025	chatMessage	I	E	3268475002076125028
30	fish_orange_bodies_purple_stripes	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	fish-stripes_present	fish-stripes_color-white	fish-whiskers_present-false	solid orange body and whiskers	12984	speaker	23716	chatMessage	I	L	-3921932627427308741
31	bugs_wings_antennae	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bug-antennae_present	bug-antennae_present-true	bug-body_color-purple	purple antenna orange body	25781	speaker	38604	chatMessage	I	E	3550071444428349901
33	birds_tails	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bird-tail_present	bird-crest_tail_color-white	bird-crest_tail_color-orange	no tail white head feathers	19696	speaker	29780	chatMessage	I	E	-121001315230514073
34	fish_whiskers	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	fish-whiskers_present	fish-fangs_present-false	fish-stripes_color-orange	purple stripes and fangs	23973	speaker	36566	chatMessage	I	L	-8800474439681639081
35	trees_purple_berries	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	tree-berries_color-purple	tree-trunk_color-white	tree-berries_color-orange	purple trunk green berries	17748	speaker	23191	chatMessage	I	E	6714144670847148124
36	bugs_purple_legs_white_heads_or_orange_wings	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bug-bug_wings_color-orange	bug-antennae_color-orange	bug-wings_present-true	purple antenna - rest white	28421	speaker	40716	chatMessage	I	E	7495839535824732508
37	trees_purple_berries	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	tree-berries_present	tree-leaves_color-purple	tree-berries_color-orange	orange leaves blue berries	10589	speaker	16459	chatMessage	I	E	-4443226455073041083
39	birds_purple_tails	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bird-crest_tail_color-purple	bird-crest_tail_color-purple	bird-bird_wing_color-white	orange wing and feathers	22046	speaker	38769	chatMessage	I	L	-4168885225701455406
40	bugs_purple_wings_or_white_legs	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bug-legs_color-white	bug-body_color-purple	bug-wings_present-false	white wings orange body	13289	speaker	27238	chatMessage	I	E	-1712137419621799073
41	birds_purple_wings_white_crests_or_white_tails	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bird-crest_tail_color-white	bird-crest_tail_color-orange	bird-bird_wing_color-purple	white wing no feathers	6916	speaker	17383	chatMessage	I	E	7138170477720654510
42	birds_orange_tails_or_white_wings	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	bird-crest_tail_color-orange	bird-bird_wing_color-purple	bird-crest_tail_color-purple	white tail orange wing	7403	speaker	14706	chatMessage	I	E	677703782232686309
43	fish_white_bodies_orange_stripes_or_fangs	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	fish-body_color-white	fish-stripes_color-purple	fish-fangs_present-true	purple body no stripes NO fangs	29631	speaker	49681	chatMessage	I	E	-43721814719267217
44	fish_white_stripes_or_purple_bodies_whiskers	development	0125-d9f8cebc-61ad-45c6-abf2-a74bf7258b09	1550000000000.0	listener	fish-body_color-purple	fish-fangs_present-false	fish-body_color-purple	orange body and whiskers AND fangs	32414	speaker	38601	chatMessage	I	L	4707417296421410253
0	flowers_purple_petals_or_thorns	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922229386.0	speaker	flower-petals_color-purple	flower-stem_color-orange	flower-center_color-white	Orange center purple stem	9594	speaker	21380	chatMessage			-5149819595712004204
1	flowers_orange_petals_purple_centers	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922248465.0	speaker	flower-petals_color-orange	flower-center_color-purple	flower-center_color-orange	white center white stem	7049	speaker	12071	chatMessage			6735711341876361297
2	bugs_orange_head	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922268617.0	speaker	bug-head_color-orange	bug-bug_wings_color-orange	bug-legs_color-white	pink legs no wings	6379	speaker	12440	chatMessage			1372455452967836076
3	trees_without_leaves	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922291116.0	speaker	tree-leaves_present	tree-berries_color-orange	tree-trunk_color-white	white leaves blue trunk no orange	10763	speaker	15584	chatMessage			-5203366258114661016
4	fish_whiskers	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922339935.0	speaker	fish-whiskers_present	fish-fangs_present-true	fish-stripes_color-white	pink stripes orange fins	23015	speaker	39866	chatMessage			-1914881010300521672
4	fish_whiskers	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922353214.0	speaker	fish-whiskers_present	fish-fangs_present-true	fish-stripes_color-white	tooth or no tooth?	2717	listener	53115	chatMessage			-1914881010300521672
4	fish_whiskers	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922372800.0	speaker	fish-whiskers_present	fish-fangs_present-true	fish-stripes_color-white	Sorry I dont have a tooth in my pics	11567	speaker	72731	chatMessage			-1914881010300521672
5	birds_purple_tails	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922392405.0	speaker	bird-crest_tail_color-purple	bird-bird_wing_color-white	bird-crest_tail_color-white	no tail orange wing	6870	speaker	13018	chatMessage			35371423875558906
6	flowers_thorns	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922427171.0	speaker	flower-thorns_present	flower-petals_color-orange	flower-center_color-orange	white petals purple center 	21309	speaker	27953	chatMessage			-2533076710765535274
7	fish_white_stripes_whiskers	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922453501.0	speaker	fish-stripes_color-white	fish-body_color-purple	fish-fangs_present-false	orange body white fin	12005	speaker	18179	chatMessage			6298624025861220165
8	fish_orange_bodies_or_fangs	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922475110.0	speaker	fish-body_color-orange	fish-whiskers_present-true	fish-stripes_present-true	purple white no whiskers	6366	speaker	13267	chatMessage			-3147692205996266883
9	birds_orange_crests_or_purple_wings	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922494535.0	speaker	bird-bird_wing_color-purple	bird-bird_wing_color-orange	bird-crest_tail_color-purple	orange tail purple wing	5375	speaker	11835	chatMessage			4351244535442557056
10	trees_purple_berries	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922509061.0	speaker	tree-berries_color-purple	tree-berries_color-purple	tree-leaves_color-white	white leaves	2743	speaker	5145	chatMessage			1206198995285217899
11	flowers_purple_stems_white_petals_or_orange_centers	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922533175.0	speaker	flower-petals_color-white	flower-center_color-orange	flower-petals_color-orange	white center white petals	12938	speaker	18745	chatMessage			-6839715242439482250
12	fish_orange_bodies_purple_stripes_or_whiskers	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922548954.0	speaker	fish-stripes_color-purple	fish-stripes_color-orange	fish-stripes_color-white	all purple	3463	speaker	6345	chatMessage			2343633399992567519
13	bugs_orange_antennae_or_wings	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922570450.0	speaker	bug-antennae_color-orange	bug-head_color-white	bug-legs_color-white	orange body purpled head orange legs	11126	speaker	15538	chatMessage			-4129870347010503861
14	trees_purple_leaves_berries	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922588307.0	speaker	tree-leaves_color-purple	tree-trunk_color-purple	tree-trunk_color-white	blue trunk	2431	speaker	5959	chatMessage			-4264330617547630575
17	flowers_purple_stems_or_thorns_white_centers	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922642385.0	speaker	flower-center_color-white	flower-petals_color-orange	flower-center_color-purple	white petals orange center	8224	speaker	13577	chatMessage			-3339350709809178435
18	bugs_purple_wings_or_white_legs	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922654922.0	speaker	bug-bug_wings_color-purple	bug-wings_present-false	bug-bug_wings_color-purple	orange wings	2654	speaker	6030	chatMessage			1871853530383187242
19	flowers_purple_stems_thorns	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922670491.0	speaker	flower-stem_color-purple	flower-stem_color-orange	flower-petals_color-orange	white stem white petals	5791	speaker	8633	chatMessage			8538374086105249357
20	trees_purple_berries_or_white_trunks	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922693472.0	speaker	tree-trunk_color-white	tree-leaves_color-white	tree-leaves_color-purple	orange leaves	5230	speaker	7718	chatMessage			-4332820963201239314
21	birds_orange_wings_tails	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922711896.0	speaker	bird-bird_wing_color-orange	bird-crest_tail_color-orange	bird-bird_wing_color-orange	no tail white wing	4615	speaker	9053	chatMessage			5426503579837649961
22	bugs_white_heads_or_orange_antennae_purple_legs	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922738065.0	speaker	bug-head_color-white	bug-head_color-orange	bug-legs_color-white	purple legs purple head	7078	speaker	17207	chatMessage			-6298731890581620000
23	trees_purple_trunks_or_white_leaves_orange_berries	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922750733.0	speaker	tree-leaves_color-white	tree-leaves_present-false	tree-leaves_color-purple	white leaves	3184	speaker	5288	chatMessage			1886371871194733313
24	fish_white_bodies_orange_stripes_or_fangs	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922763448.0	speaker	fish-body_color-white	fish-stripes_color-white	fish-stripes_color-orange	no stripes	2614	speaker	5796	chatMessage			5874347032925453709
25	trees_leaves_berries_or_orange_trunks	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922780408.0	speaker	tree-trunk_color-orange	tree-trunk_color-purple	tree-berries_color-purple	blue berries green trunk	6103	speaker	11490	chatMessage			2275570852376894035
26	fish_fangs	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922800280.0	speaker	fish-fangs_present	fish-stripes_color-white	fish-whiskers_present-true	purple stripes no whiskers	6175	speaker	10256	chatMessage			7019458074358236331
27	trees_leaves_berries_or_orange_trunks	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922822767.0	speaker	tree-berries_present	tree-berries_color-purple	tree-leaves_present-false	orange berries red leaves	7038	speaker	13787	chatMessage			8170838413302901002
28	bugs_purple_wings_or_white_legs	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922844729.0	speaker	bug-legs_color-white	bug-wings_present-false	bug-antennae_present-false	white body wings antenna	10640	speaker	14939	chatMessage			-5283666821666315544
29	bugs_antennae_or_wings_purple_bodies	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922876663.0	speaker	bug-body_color-purple	bug-wings_present-true	bug-body_color-purple	white body white wings	11694	speaker	22679	chatMessage			2873954202275114869
30	trees_purple_trunks_or_white_leaves_orange_berries	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922896702.0	speaker	tree-berries_color-orange	tree-leaves_color-white	tree-berries_color-purple	blue leaves blue berries	5958	speaker	10230	chatMessage			4244995357769289101
32	fish_orange_bodies_purple_stripes_or_whiskers	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922933211.0	speaker	fish-stripes_present	fish-stripes_color-purple	fish-body_color-white	orange body orange stripes	9055	speaker	11590	chatMessage			7105134911359291049
33	flowers_purple_centers_or_orange_stems_with_thorns	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922952444.0	speaker	flower-center_color-purple	flower-petals_color-purple	flower-stem_color-orange	white petals pink stem	4927	speaker	11703	chatMessage			1166229454461437383
34	birds_orange_crests_or_purple_wings	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922971760.0	speaker	bird-crest_tail_color-orange	bird-bird_wing_color-purple	bird-bird_wing_color-white	pink tail orange wing	4358	speaker	9252	chatMessage			1123810523650824945
35	fish_white_stripes_or_purple_bodies_whiskers	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554922998991.0	speaker	fish-body_color-purple	fish-whiskers_present-false	fish-fangs_present-true	orange stripes whiskers	7751	speaker	16128	chatMessage			5479684188735713848
36	bugs_white_heads_or_orange_antennae_purple_legs	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554923018813.0	speaker	bug-legs_color-purple	bug-head_color-white	bug-wings_present-false	no wings	1751	speaker	7839	chatMessage			-6103852738549767793
37	bugs_purple_legs_white_heads_or_orange_wings	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554923034806.0	speaker	bug-bug_wings_color-orange	bug-bug_wings_color-orange	bug-legs_color-white	white wings pink legs	6791	speaker	9914	chatMessage			-6645100748349570446
38	bugs_wings_antennae	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554923060273.0	speaker	bug-antennae_present	bug-legs_color-purple	bug-body_color-purple	orange body white legs	16655	speaker	19517	chatMessage			-6700299267227619787
39	flowers_purple_stems_white_petals_or_orange_centers	development	8576-e5b45ae6-a057-4a9d-8b0b-cf1654183f52	1554923080128.0	speaker	flower-center_color-orange	flower-center_color-purple	flower-petals_color-purple	white center white petals	6135	speaker	12048	chatMessage			1418712569227552844
